"文件夹","名称","平面坐标X","平面坐标Y","经度","纬度","海拔","文本显示风格","图标样式","显示级别","叠放层次","图标颜色及不透明度","图标比例","对象ID","附件ID与名称","所属区域","Comment","创建时间","修改时间"
"/供水管线图（2025年测）/JST","JS6126","1.917","0.542","109.86409126","31.07384111","0","1","0","1-0","0","0X00000000","0.0","1207639938","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86510327","31.07327098","0","1","0","1-0","0","0X00000000","0.0","188943939","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN200","1.918","0.542","109.86520998","31.07325438","0","1","0","1-0","0","0X00000000","0.0","400731322","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2260","1.918","0.542","109.86510234","31.07324442","0","1","0","1-0","0","0X00000000","0.0","1512813777","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6282","1.918","0.542","109.86518887","31.07321050","0","1","0","1-0","0","0X00000000","0.0","506770566","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86520686","31.07336602","0","1","0","1-0","0","0X00000000","0.0","1346880438","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2261","1.918","0.542","109.86520037","31.07333684","0","1","0","1-0","0","0X00000000","0.0","1059221086","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN150","1.918","0.542","109.86524842","31.07355060","0","1","0","1-0","0","0X00000000","0.0","437400885","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6167","1.918","0.542","109.86517168","31.07353876","0","1","0","1-0","0","0X00000000","0.0","858903162","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6185","1.918","0.542","109.86517217","31.07354684","0","1","0","1-0","0","0X00000000","0.0","1954346463","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6197","1.918","0.542","109.86522281","31.07353756","0","1","0","1-0","0","0X00000000","0.0","182644031","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6199","1.918","0.542","109.86524553","31.07351764","0","1","0","1-0","0","0X00000000","0.0","1166232666","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6168","1.918","0.542","109.86519056","31.07351817","0","1","0","1-0","0","0X00000000","0.0","1773417278","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6186","1.918","0.542","109.86514451","31.07352530","0","1","0","1-0","0","0X00000000","0.0","2063675237","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86534001","31.07347240","0","1","0","1-0","0","0X00000000","0.0","1705417876","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2263","1.918","0.542","109.86529086","31.07345391","0","1","0","1-0","0","0X00000000","0.0","1326017244","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2593","1.918","0.542","109.86534115","31.07344909","0","1","0","1-0","0","0X00000000","0.0","207643946","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6183","1.918","0.542","109.86533704","31.07369787","0","1","0","1-0","0","0X00000000","0.0","342096695","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6184","1.918","0.542","109.86526366","31.07362540","0","1","0","1-0","0","0X00000000","0.0","2055945835","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2264","1.918","0.542","109.86525911","31.07343538","0","1","0","1-0","0","0X00000000","0.0","793865897","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6196","1.918","0.542","109.86530894","31.07361375","0","1","0","1-0","0","0X00000000","0.0","190767612","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN200","1.918","0.542","109.86537952","31.07337462","0","1","0","1-0","0","0X00000000","0.0","2043836009","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2262","1.918","0.542","109.86531260","31.07343050","0","1","0","1-0","0","0X00000000","0.0","713939413","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6224","1.918","0.542","109.86531392","31.07332289","0","1","0","1-0","0","0X00000000","0.0","991731894","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6225","1.918","0.542","109.86536685","31.07335020","0","1","0","1-0","0","0X00000000","0.0","26433540","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN150","1.918","0.542","109.86514733","31.07346584","0","1","0","1-0","0","0X00000000","0.0","1087629643","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.918","0.542","109.86512886","31.07346478","0","1","0","1-0","0","0X00000000","0.0","2125684022","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6187","1.918","0.542","109.86506885","31.07346553","0","1","0","1-0","0","0X00000000","0.0","1036886825","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6198","1.918","0.542","109.86510709","31.07345270","0","1","0","1-0","0","0X00000000","0.0","1686534894","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.918","0.542","109.86494393","31.07330614","0","1","0","1-0","0","0X00000000","0.0","1283175124","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86497324","31.07315609","0","1","0","1-0","0","0X00000000","0.0","350898060","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN200","1.918","0.542","109.86505847","31.07312504","0","1","0","1-0","0","0X00000000","0.0","605281293","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN150","1.918","0.542","109.86495421","31.07330442","0","1","0","1-0","0","0X00000000","0.0","1138002925","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS2259","1.918","0.542","109.86494227","31.07310457","0","1","0","1-0","0","0X00000000","0.0","776047556","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6223","1.918","0.542","109.86501210","31.07306234","0","1","0","1-0","0","0X00000000","0.0","1815134110","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6200","1.918","0.542","109.86484073","31.07321529","0","1","0","1-0","0","0X00000000","0.0","1208563073","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6123","1.918","0.542","109.86469231","31.07448555","0","1","0","1-0","0","0X00000000","0.0","2067498472","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6124","1.917","0.542","109.86452218","31.07434716","0","1","0","1-0","0","0X00000000","0.0","1885342412","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS5628","1.917","0.542","109.86446601","31.07434760","0","1","0","1-0","0","0X00000000","0.0","1803405041","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6144","1.917","0.542","109.86446594","31.07435600","0","1","0","1-0","0","0X00000000","0.0","1555918015","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6277","1.917","0.542","109.86431980","31.07407339","0","1","0","1-0","0","0X00000000","0.0","49468556","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN250","1.917","0.542","109.86458617","31.07439013","0","1","0","1-0","0","0X00000000","0.0","87502475","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN250","1.918","0.542","109.86488555","31.07455183","0","1","0","1-0","0","0X00000000","0.0","1225827472","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN700","1.918","0.542","109.86710244","31.07236621","0","1","0","1-0","0","0X00000000","0.0","433688254","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3168","1.918","0.542","109.86696938","31.07228680","0","1","0","1-0","0","0X00000000","0.0","1434112246","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS8072","1.918","0.542","109.86703417","31.07237340","0","1","0","1-0","0","0X00000000","0.0","359303236","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS8073","1.918","0.542","109.86707334","31.07234745","0","1","0","1-0","0","0X00000000","0.0","1564249175","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3167","1.918","0.542","109.86706167","31.07226421","0","1","0","1-0","0","0X00000000","0.0","1823163720","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS8074","1.918","0.542","109.86720522","31.07233936","0","1","0","1-0","0","0X00000000","0.0","1482649071","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3169","1.918","0.542","109.86694295","31.07230710","0","1","0","1-0","0","0X00000000","0.0","103622728","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3170","1.918","0.542","109.86696016","31.07227022","0","1","0","1-0","0","0X00000000","0.0","2116316278","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3166","1.918","0.542","109.86714508","31.07224210","0","1","0","1-0","0","0X00000000","0.0","1415232792","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN150","1.918","0.542","109.86667318","31.07162764","0","1","0","1-0","0","0X00000000","0.0","178378646","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.918","0.542","109.86687926","31.07166814","0","1","0","1-0","0","0X00000000","0.0","1719836788","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN160","1.918","0.542","109.86701773","31.07155985","0","1","0","1-0","0","0X00000000","0.0","2044943654","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS143","1.918","0.542","109.86672167","31.07161862","0","1","0","1-0","0","0X00000000","0.0","1216390729","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6547","1.918","0.542","109.86692185","31.07165471","0","1","0","1-0","0","0X00000000","0.0","1473222464","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6558","1.918","0.542","109.86677822","31.07149985","0","1","0","1-0","0","0X00000000","0.0","1539008708","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN700","1.918","0.542","109.86735557","31.07240836","0","1","0","1-0","0","0X00000000","0.0","1287356930","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86754614","31.07237193","0","1","0","1-0","0","0X00000000","0.0","1329750449","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86741670","31.07229867","0","1","0","1-0","0","0X00000000","0.0","1468076672","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS7927","1.918","0.542","109.86735653","31.07238684","0","1","0","1-0","0","0X00000000","0.0","1809023674","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS7928","1.918","0.542","109.86735038","31.07239588","0","1","0","1-0","0","0X00000000","0.0","1079938503","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS8076","1.918","0.542","109.86744048","31.07244944","0","1","0","1-0","0","0X00000000","0.0","1405881122","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3162","1.918","0.542","109.86750111","31.07235283","0","1","0","1-0","0","0X00000000","0.0","556844969","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3163","1.918","0.542","109.86737159","31.07231270","0","1","0","1-0","0","0X00000000","0.0","1581248935","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS8075","1.918","0.542","109.86730958","31.07236714","0","1","0","1-0","0","0X00000000","0.0","1473168196","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN150","1.918","0.542","109.86745895","31.07171093","0","1","0","1-0","0","0X00000000","0.0","630146207","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6517","1.918","0.542","109.86732937","31.07160976","0","1","0","1-0","0","0X00000000","0.0","1659345047","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6545","1.918","0.542","109.86744667","31.07175552","0","1","0","1-0","0","0X00000000","0.0","1072437936","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6546","1.918","0.542","109.86747786","31.07159161","0","1","0","1-0","0","0X00000000","0.0","419832378","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.542","109.86731678","31.07225808","0","1","0","1-0","0","0X00000000","0.0","1492081558","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN700","1.918","0.542","109.86748675","31.07208117","0","1","0","1-0","0","0X00000000","0.0","1866393940","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3164","1.918","0.542","109.86727186","31.07227618","0","1","0","1-0","0","0X00000000","0.0","1516582791","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3165","1.918","0.542","109.86723420","31.07224547","0","1","0","1-0","0","0X00000000","0.0","1776592751","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS7964","1.918","0.542","109.86740612","31.07207376","0","1","0","1-0","0","0X00000000","0.0","2114546598","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS7965","1.918","0.542","109.86731011","31.07205926","0","1","0","1-0","0","0X00000000","0.0","441878931","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS7966","1.918","0.542","109.86723325","31.07205525","0","1","0","1-0","0","0X00000000","0.0","1931909074","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 铸铁 DN150","1.918","0.542","109.86719612","31.07171760","0","1","0","1-0","0","0X00000000","0.0","134073488","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS144","1.918","0.542","109.86708742","31.07170147","0","1","0","1-0","0","0X00000000","0.0","1477155127","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS145","1.918","0.542","109.86708873","31.07170748","0","1","0","1-0","0","0X00000000","0.0","1813399098","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS146","1.918","0.542","109.86708809","31.07171406","0","1","0","1-0","0","0X00000000","0.0","1253261233","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS147","1.918","0.542","109.86708838","31.07172137","0","1","0","1-0","0","0X00000000","0.0","281527563","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS148","1.918","0.542","109.86714301","31.07171372","0","1","0","1-0","0","0X00000000","0.0","2113213728","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
